CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
203174,0,31,Self Enquiry,1,15,Salaried,Female,4,2,Standard,5,Divorced,2,1,2,0,3,Senior Manager,30094
202986,0,39,Self Enquiry,1,7,Salaried,Female,3,4,Standard,3,Single,6,1,2,0,2,Senior Manager,26539
202776,0,55,Company Invited,1,27,Salaried,Female,3,4,Deluxe,3,Single,5,0,4,1,1,Manager,23547
200181,0,34,Self Enquiry,1,33,Small Business,Female,3,3,Basic,4,Single,3,0,3,1,0,Executive,17311
202653,0,47,Self Enquiry,1,7,Small Business,Male,4,4,Standard,5,Married,2,0,2,0,1,Senior Manager,28074
201603,0,41,Self Enquiry,3,15,Salaried,Male,3,3,Standard,3,Married,4,1,1,0,1,Senior Manager,23189
203149,0,40,Self Enquiry,3,9,Salaried,Male,3,2,Standard,3,Single,2,0,2,1,2,Senior Manager,26558
202610,0,42,Self Enquiry,1,21,Salaried,Male,3,4,Basic,3,Married,6,0,4,1,2,Executive,21129
202349,0,60,Self Enquiry,3,13,Small Business,Male,2,1,Deluxe,3,Married,1,1,5,0,0,Manager,20220
204884,1,28,Company Invited,1,31,Salaried,Male,4,5,Basic,3,Single,3,1,3,1,2,Executive,21212
201892,1,19,Self Enquiry,2,8,Large Business,Male,2,4,Basic,3,Single,2,0,3,0,0,Executive,17564
203483,1,35,Self Enquiry,2,16,Large Business,Female,3,4,Basic,3,Divorced,3,0,1,1,1,Executive,21420
201202,0,38,Self Enquiry,1,10,Small Business,Female,2,3,Basic,3,Married,1,0,5,0,0,Executive,18306
202524,0,31,Self Enquiry,1,7,Salaried,Male,3,5,Deluxe,3,Divorced,3,1,2,1,2,Manager,23804
202511,0,46,Self Enquiry,1,14,Salaried,Male,3,4,Standard,5,Married,4,0,3,1,2,Senior Manager,28402
204355,0,43,Company Invited,1,12,Salaried,Male,4,4,Basic,3,Married,6,0,3,0,2,Executive,20771
202572,0,23,Self Enquiry,1,9,Large Business,Male,4,4,Basic,3,Divorced,2,0,5,1,3,Executive,21201
200033,1,39,Self Enquiry,3,11,Large Business,Male,2,3,Deluxe,3,Divorced,4,0,2,0,1,Manager,17086
204186,0,29,Self Enquiry,1,16,Small Business,Male,4,4,Basic,3,Married,3,0,1,1,1,Executive,20748
202818,0,29,Self Enquiry,3,16,Salaried,Male,4,4,Deluxe,3,Single,3,0,3,1,1,Manager,23931
202849,1,26,Self Enquiry,1,10,Small Business,Male,4,4,Basic,5,Divorced,7,0,5,1,2,Executive,22709
203471,0,35,Self Enquiry,1,7,Salaried,Female,3,5,Basic,4,Divorced,7,0,1,1,2,Executive,21972
202453,0,37,Self Enquiry,1,34,Small Business,Male,4,4,Deluxe,3,Divorced,8,0,3,1,1,Manager,23915
204867,1,45,Self Enquiry,3,8,Salaried,Male,3,6,Deluxe,4,Single,8,0,3,0,2,Manager,21040
202971,0,33,Self Enquiry,3,17,Small Business,Male,3,4,Deluxe,3,Single,3,0,4,0,2,Manager,24074
202651,0,37,Company Invited,1,25,Small Business,Female,4,4,Basic,3,Single,3,0,3,1,3,Executive,20831
201863,0,34,Company Invited,3,10,Small Business,Female,3,3,Deluxe,3,Married,1,0,1,0,0,Manager,21538
203925,0,30,Self Enquiry,1,22,Salaried,Female,3,5,Deluxe,3,Single,2,1,1,1,2,Manager,22871
202492,0,47,Company Invited,3,12,Small Business,Male,4,4,Deluxe,3,Single,6,1,5,1,2,Manager,24450
203385,0,31,Self Enquiry,1,13,Large Business,Female,3,5,Deluxe,3,Divorced,2,0,4,1,2,Manager,23305
200520,0,48,Self Enquiry,3,8,Small Business,Male,2,2,Deluxe,4,Divorced,4,0,3,1,0,Manager,23120
202881,0,31,Self Enquiry,3,14,Small Business,Male,3,4,Basic,4,Single,2,0,2,1,1,Executive,21661
201271,1,21,Self Enquiry,3,13,Small Business,Male,2,3,Basic,4,Single,2,0,5,1,1,Executive,17679
204582,0,29,Self Enquiry,1,16,Small Business,Female,4,4,Basic,3,Married,7,0,3,0,1,Executive,21055
201277,0,46,Self Enquiry,1,8,Small Business,Male,2,3,King,3,Married,1,1,1,1,1,VP,34328
204876,1,52,Self Enquiry,3,34,Salaried,Male,3,4,Deluxe,3,Single,3,1,5,1,2,Manager,32704
203817,0,39,Company Invited,1,15,Small Business,Female,3,5,Deluxe,4,Married,3,1,1,1,1,Manager,20811
201963,0,44,Self Enquiry,2,6,Salaried,Female,2,4,Deluxe,3,Single,5,0,5,1,1,Manager,20985
202740,1,19,Self Enquiry,1,10,Salaried,Male,3,4,Basic,3,Single,3,0,4,0,1,Executive,20098
204435,0,28,Company Invited,3,10,Small Business,Female,4,2,Deluxe,3,Married,3,1,1,1,1,Manager,23325
203100,1,33,Self Enquiry,1,32,Salaried,Male,3,4,Basic,3,Single,3,1,5,1,1,Executive,21473
201891,1,29,Self Enquiry,1,31,Large Business,Female,3,4,Basic,4,Married,6,0,3,1,2,Executive,17546
203740,0,31,Self Enquiry,1,17,Small Business,Female,4,4,Standard,3,Single,2,0,4,0,1,Senior Manager,28345
204245,0,28,Company Invited,3,7,Small Business,Male,4,4,Deluxe,4,Married,2,1,1,0,2,Manager,25027
204031,0,37,Company Invited,3,18,Large Business,Female,4,4,Standard,3,Married,2,0,5,0,3,Senior Manager,28416
202725,0,43,Self Enquiry,3,7,Salaried,Male,3,4,Deluxe,3,Divorced,3,0,3,1,1,Manager,23585
200527,0,32,Self Enquiry,3,16,Small Business,Male,2,3,Deluxe,3,Single,2,0,4,0,1,Manager,20396
204644,0,31,Self Enquiry,1,15,Salaried,Female,4,2,Standard,5,Married,2,1,1,0,3,Senior Manager,30094
201440,0,36,Company Invited,1,10,Salaried,Female,3,3,Deluxe,4,Married,1,0,3,1,1,Manager,20131
203630,1,36,Company Invited,3,19,Salaried,Male,3,4,Deluxe,3,Single,5,1,3,1,1,Manager,23259
203166,0,39,Company Invited,1,17,Small Business,Male,4,4,Basic,3,Divorced,2,0,5,0,3,Executive,21362
203383,1,33,Self Enquiry,1,14,Salaried,Male,4,4,Deluxe,3,Divorced,3,0,3,1,2,Manager,23561
201266,0,41,Self Enquiry,1,15,Salaried,Male,3,3,Basic,5,Married,2,0,5,1,1,Executive,17289
204047,0,42,Self Enquiry,3,16,Salaried,Male,4,4,Standard,3,Married,5,1,1,0,2,Senior Manager,26867
203475,1,47,Self Enquiry,3,16,Small Business,Male,3,4,Standard,3,Married,6,0,3,0,2,Senior Manager,28774
204666,1,37,Self Enquiry,1,23,Salaried,Female,3,2,Basic,5,Single,3,0,1,1,1,Executive,21421
203702,0,30,Self Enquiry,1,11,Large Business,Female,4,5,Basic,5,Married,3,0,4,0,1,Executive,20787
203200,0,33,Company Invited,1,36,Small Business,Female,4,4,Basic,3,Single,2,0,3,1,1,Executive,22703
204412,0,23,Self Enquiry,1,13,Small Business,Male,4,4,Basic,3,Married,2,0,1,1,2,Executive,21451
203772,0,28,Self Enquiry,3,30,Small Business,Female,3,5,Deluxe,3,Married,3,0,1,1,2,Manager,22218
203516,0,30,Company Invited,1,9,Salaried,Female,4,4,Basic,4,Divorced,2,0,5,0,3,Executive,21858
202888,0,49,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Divorced,4,0,5,1,1,Manager,22729
204002,0,31,Self Enquiry,1,9,Salaried,Male,5,5,Deluxe,3,Married,3,0,4,1,2,Manager,22830
200716,0,41,Company Invited,1,15,Small Business,Male,3,3,King,3,Married,3,0,4,1,2,VP,34419
200850,0,32,Company Invited,3,8,Salaried,Female,3,3,Basic,5,Married,2,0,3,0,1,Executive,17827
200912,0,26,Self Enquiry,1,10,Salaried,Male,2,3,Basic,3,Single,2,1,1,0,0,Executive,17875
202935,0,44,Company Invited,1,16,Small Business,Male,4,4,Deluxe,3,Married,5,1,3,1,1,Manager,24357
201180,0,36,Self Enquiry,1,13,Salaried,Male,3,3,Basic,4,Single,3,0,1,0,2,Executive,17013
200674,0,58,Self Enquiry,1,11,Large Business,Female,2,4,Standard,4,Married,3,1,5,1,1,Senior Manager,25552
202749,0,37,Company Invited,1,31,Salaried,Female,3,4,Deluxe,4,Divorced,2,0,3,0,1,Manager,24352
203159,0,34,Company Invited,1,7,Salaried,Female,3,2,Deluxe,4,Divorced,3,1,3,0,2,Manager,24166
201595,0,26,Self Enquiry,1,12,Salaried,Female,2,4,Basic,4,Married,2,0,3,1,1,Executive,17368
200439,1,31,Company Invited,1,26,Salaried,Male,3,3,Standard,3,Divorced,4,0,3,1,0,Senior Manager,24824
200023,0,21,Self Enquiry,1,21,Salaried,Male,3,3,Basic,3,Single,2,0,3,1,1,Executive,16232
204062,0,42,Self Enquiry,1,16,Salaried,Male,4,4,Basic,5,Married,4,0,1,0,1,Executive,20916
204099,0,34,Self Enquiry,1,21,Small Business,Female,4,4,Basic,4,Married,3,0,5,1,2,Executive,21434
204003,1,47,Self Enquiry,3,16,Small Business,Male,4,5,Standard,3,Single,3,0,5,1,3,Senior Manager,28297
201910,1,34,Company Invited,2,29,Salaried,Female,2,3,Standard,5,Married,1,1,3,1,0,Senior Manager,24950
203563,0,39,Self Enquiry,3,21,Salaried,Male,4,4,Deluxe,4,Married,2,0,5,1,3,Manager,28602
200546,0,29,Self Enquiry,3,16,Salaried,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,17642
203449,0,30,Self Enquiry,2,24,Salaried,Male,3,5,Standard,5,Single,3,0,3,0,1,Senior Manager,26666
200470,0,24,Company Invited,3,30,Small Business,Male,2,3,Basic,3,Divorced,1,0,4,0,1,Executive,17400
203893,0,33,Self Enquiry,1,9,Large Business,Male,4,4,Basic,5,Single,3,0,1,1,2,Executive,21117
200617,0,44,Self Enquiry,1,10,Small Business,Male,2,3,Deluxe,4,Single,1,0,2,1,0,Manager,20933
200695,1,37,Self Enquiry,3,6,Salaried,Male,2,4,Standard,3,Divorced,6,0,2,1,1,Senior Manager,25609
202853,0,43,Company Invited,1,36,Salaried,Female,4,4,Deluxe,3,Married,4,0,3,1,3,Manager,23234
200242,0,41,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,5,Married,3,0,2,1,0,Manager,18072
203537,0,43,Company Invited,1,9,Salaried,Male,3,4,Standard,3,Married,4,1,3,1,1,Senior Manager,28802
201396,1,53,Self Enquiry,3,30,Salaried,Male,3,3,Standard,5,Single,7,1,3,1,2,Senior Manager,25448
200987,0,51,Company Invited,3,8,Small Business,Male,2,3,Standard,4,Divorced,3,0,4,0,0,Senior Manager,25596
202851,0,46,Self Enquiry,1,17,Salaried,Male,4,4,Basic,3,Divorced,5,0,5,1,1,Executive,21332
203908,0,27,Self Enquiry,3,12,Salaried,Female,2,5,Basic,3,Single,2,0,1,0,1,Executive,21644
203575,0,35,Company Invited,1,17,Large Business,Male,4,5,Deluxe,3,Married,3,0,4,1,2,Manager,23741
202626,1,42,Self Enquiry,3,27,Small Business,Female,4,4,Basic,4,Single,3,1,4,0,3,Executive,21818
202623,0,39,Self Enquiry,1,16,Salaried,Female,4,4,Basic,3,Single,3,0,2,1,2,Executive,20966
202130,1,58,Company Invited,1,8,Salaried,Male,2,4,Basic,3,Married,1,1,1,1,0,Executive,17380
202498,0,27,Self Enquiry,3,30,Small Business,Female,3,5,Deluxe,3,Divorced,2,1,2,1,1,Manager,22835
202923,1,25,Company Invited,1,14,Salaried,Female,3,4,Basic,3,Divorced,3,1,4,0,1,Executive,21564
201464,0,26,Self Enquiry,3,11,Salaried,Female,1,4,Basic,3,Single,1,0,1,0,0,Executive,17966
204681,0,38,Self Enquiry,1,10,Salaried,Female,3,4,Deluxe,4,Single,5,0,4,1,1,Manager,22785
204360,0,42,Company Invited,3,17,Salaried,Male,3,4,Deluxe,3,Single,2,0,1,0,2,Manager,24908
200286,1,44,Company Invited,1,30,Salaried,Male,2,3,Basic,3,Married,4,1,5,0,1,Executive,18161
204715,1,51,Company Invited,3,7,Salaried,Male,3,4,Deluxe,3,Single,5,1,1,1,2,Manager,23406
202587,0,31,Self Enquiry,1,25,Salaried,Female,4,4,Basic,3,Single,3,0,2,1,1,Executive,21310
201259,0,30,Self Enquiry,1,22,Salaried,Male,2,1,Deluxe,3,Married,4,0,1,1,0,Manager,20294
202474,0,34,Self Enquiry,1,9,Small Business,Male,4,4,Basic,3,Single,6,0,3,1,3,Executive,21174
203558,0,49,Self Enquiry,1,22,Salaried,Female,4,4,Basic,5,Married,2,0,1,1,1,Executive,21045
201262,1,43,Company Invited,1,23,Large Business,Male,2,4,Basic,3,Married,1,1,5,1,1,Executive,17437
202768,0,31,Self Enquiry,1,35,Small Business,Female,4,4,Deluxe,3,Divorced,3,0,3,0,3,Manager,24453
202027,0,35,Company Invited,1,8,Salaried,Female,3,3,Deluxe,5,Married,3,0,4,1,2,Manager,20093
204863,1,40,Self Enquiry,3,14,Salaried,Male,4,4,Basic,3,Married,3,1,1,1,3,Executive,23212
200458,0,40,Company Invited,3,34,Salaried,Male,2,5,Standard,5,Married,4,0,5,1,0,Senior Manager,25932
202668,0,32,Company Invited,1,7,Small Business,Male,3,6,Deluxe,3,Divorced,2,0,3,1,1,Manager,23023
200653,0,50,Company Invited,1,8,Salaried,Male,3,3,Super Deluxe,5,Married,2,0,5,1,2,AVP,32924
202097,0,52,Company Invited,1,31,Small Business,Female,2,4,Super Deluxe,3,Married,4,0,5,0,1,AVP,28826
200236,1,33,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Divorced,1,0,3,1,0,Executive,17707
200393,0,34,Company Invited,3,10,Small Business,Female,3,3,Deluxe,3,Divorced,1,0,2,1,0,Manager,21538
202454,0,36,Self Enquiry,1,23,Small Business,Male,3,3,Basic,4,Divorced,2,0,3,1,2,Executive,21104
200964,0,34,Self Enquiry,3,21,Small Business,Female,3,3,Deluxe,5,Single,2,0,1,1,2,Manager,21125
202670,0,38,Company Invited,3,11,Small Business,Male,3,4,Basic,3,Married,6,0,4,1,1,Executive,20855
201873,0,41,Self Enquiry,3,6,Small Business,Male,2,1,Standard,5,Married,2,0,3,1,1,Senior Manager,23392
204880,1,59,Self Enquiry,1,28,Small Business,Female,4,4,Deluxe,4,Married,6,0,3,1,2,Manager,28686
200319,0,32,Self Enquiry,3,14,Large Business,Female,3,4,Deluxe,4,Divorced,2,1,2,1,0,Manager,20228
201587,0,36,Company Invited,3,17,Large Business,Female,3,3,Standard,3,Married,1,0,5,0,2,Senior Manager,24738
203651,0,56,Self Enquiry,1,29,Large Business,Male,4,5,Basic,4,Married,7,0,1,1,2,Executive,22215
202087,0,44,Self Enquiry,1,10,Small Business,Male,2,3,Deluxe,4,Single,1,0,1,1,1,Manager,20933
200772,0,56,Company Invited,1,15,Small Business,Female,3,3,Basic,3,Divorced,3,0,2,0,0,Executive,17942
202118,0,37,Company Invited,3,27,Small Business,Female,2,3,Basic,3,Married,6,0,1,1,0,Executive,17973
201162,1,35,Self Enquiry,3,16,Small Business,Male,2,4,Standard,5,Married,1,0,5,1,1,Senior Manager,25306
201926,0,31,Self Enquiry,3,13,Salaried,Male,2,4,Standard,3,Married,1,0,3,1,0,Senior Manager,26557
204189,0,38,Company Invited,1,7,Small Business,Female,4,4,Standard,3,Married,4,1,3,0,1,Senior Manager,32281
203454,0,56,Self Enquiry,1,7,Small Business,Male,3,2,Super Deluxe,3,Married,4,0,5,1,1,AVP,33410
200117,0,36,Company Invited,3,17,Large Business,Female,3,3,Standard,3,Divorced,1,0,5,0,0,Senior Manager,24738
203856,0,31,Self Enquiry,1,7,Small Business,Male,4,4,Basic,4,Married,3,0,5,0,2,Executive,22426
203952,0,37,Self Enquiry,1,12,Salaried,Female,3,5,Basic,5,Married,2,1,1,1,2,Executive,22097
200061,0,38,Company Invited,1,35,Salaried,Female,2,3,Deluxe,3,Single,2,0,3,1,0,Manager,17406
200983,0,34,Self Enquiry,1,8,Large Business,Female,3,3,Deluxe,3,Single,2,0,5,1,1,Manager,21687
203914,1,42,Self Enquiry,3,7,Salaried,Female,4,4,Deluxe,3,Single,2,1,4,0,3,Manager,24671
201487,0,22,Company Invited,1,22,Small Business,Male,3,1,Basic,3,Married,2,1,3,0,2,Executive,17935
203010,1,48,Company Invited,3,34,Salaried,Female,4,2,Deluxe,3,Single,6,1,4,1,3,Manager,25075
203953,0,34,Company Invited,3,7,Salaried,Female,3,2,Deluxe,5,Married,4,0,3,0,2,Manager,24054
204722,0,30,Self Enquiry,1,35,Salaried,Female,4,4,Basic,3,Married,6,0,5,1,1,Executive,21192
203286,1,29,Self Enquiry,1,19,Salaried,Female,4,4,Basic,3,Divorced,3,1,4,1,1,Executive,21193
200150,0,40,Company Invited,1,32,Small Business,Female,2,3,Deluxe,4,Married,2,0,2,1,0,Manager,20605
201876,0,52,Self Enquiry,1,9,Small Business,Male,2,4,Standard,3,Married,3,1,1,1,0,Senior Manager,22969
200422,1,19,Self Enquiry,2,8,Large Business,Male,2,4,Basic,3,Single,2,0,3,1,1,Executive,17564
204636,0,39,Company Invited,1,17,Small Business,Male,4,4,Basic,3,Married,2,0,5,0,1,Executive,21362
203542,0,41,Company Invited,1,15,Salaried,Male,4,4,Deluxe,3,Married,5,1,3,1,2,Manager,22747
202026,0,53,Self Enquiry,1,12,Salaried,Male,2,3,Deluxe,3,Single,3,0,5,1,1,Manager,17450
204266,0,49,Self Enquiry,3,36,Small Business,Female,4,4,Standard,3,Married,5,0,4,0,2,Senior Manager,31182
201452,1,50,Company Invited,3,6,Salaried,Male,3,3,Deluxe,3,Married,1,0,3,1,1,Manager,21728
200636,1,35,Company Invited,1,31,Salaried,Female,3,3,Basic,4,Married,2,1,3,0,0,Executive,17022
201880,0,30,Self Enquiry,1,8,Salaried,Female,2,5,Deluxe,3,Single,3,0,1,1,0,Manager,21091
203078,0,26,Self Enquiry,3,10,Salaried,Male,4,4,Deluxe,5,Divorced,3,1,4,1,1,Manager,22872
204394,1,31,Company Invited,3,19,Salaried,Male,4,5,Basic,5,Married,3,0,5,1,3,Executive,20711
200664,0,36,Self Enquiry,1,20,Salaried,Male,3,3,Deluxe,3,Divorced,1,1,5,1,2,Manager,21586
202307,0,40,Company Invited,1,15,Small Business,Female,2,3,Standard,3,Single,1,0,4,1,1,Senior Manager,28499
200440,1,34,Company Invited,2,29,Salaried,Female,2,3,Standard,5,Married,1,1,3,1,0,Senior Manager,24950
203763,0,33,Company Invited,3,17,Small Business,Male,4,4,Deluxe,3,Single,2,0,3,1,2,Manager,23326
204861,1,53,Company Invited,3,14,Small Business,Female,4,4,Basic,3,Married,4,1,4,1,3,Executive,27124
200462,0,34,Self Enquiry,3,27,Salaried,Male,3,2,Deluxe,3,Single,2,0,3,1,0,Manager,20337
203684,0,40,Company Invited,1,7,Salaried,Male,4,4,Deluxe,3,Married,3,1,5,1,3,Manager,25150
201593,0,51,Self Enquiry,1,12,Salaried,Male,2,3,King,3,Single,1,0,5,1,1,VP,34537
203599,0,40,Self Enquiry,1,10,Small Business,Male,4,5,Deluxe,3,Married,2,0,4,0,3,Manager,21747
203421,0,35,Company Invited,1,33,Large Business,Female,4,5,Basic,3,Married,3,0,1,1,1,Executive,20707
203283,0,43,Self Enquiry,3,11,Small Business,Male,3,4,Deluxe,5,Single,2,0,5,1,2,Manager,23833
201055,0,34,Company Invited,1,21,Small Business,Male,3,3,Super Deluxe,5,Married,1,0,4,1,2,AVP,32007
203650,0,27,Company Invited,1,14,Small Business,Male,4,4,Basic,3,Single,3,0,4,1,3,Executive,21248
202855,0,61,Self Enquiry,1,14,Salaried,Female,3,4,King,5,Divorced,7,0,5,0,1,VP,38244
203814,0,48,Company Invited,1,21,Large Business,Male,4,4,Deluxe,4,Married,2,0,3,0,3,Manager,24145
203407,0,39,Self Enquiry,3,9,Salaried,Female,3,4,Deluxe,5,Married,5,0,4,0,2,Manager,25571
202098,0,37,Self Enquiry,3,22,Small Business,Male,3,4,Deluxe,3,Married,5,0,5,1,0,Manager,21334
201338,1,30,Self Enquiry,3,15,Small Business,Male,2,3,Basic,3,Single,2,0,5,0,0,Executive,16081
200287,0,38,Self Enquiry,1,29,Salaried,Male,2,3,Deluxe,3,Married,1,0,3,0,0,Manager,20745
204714,1,29,Company Invited,1,7,Small Business,Male,3,5,Basic,4,Married,3,0,4,1,1,Executive,21274
201160,0,45,Self Enquiry,1,8,Salaried,Female,2,4,Deluxe,3,Married,2,0,4,1,1,Manager,20770
203855,0,26,Self Enquiry,2,9,Salaried,Female,3,4,Basic,4,Married,6,0,4,0,1,Executive,20865
204233,0,33,Self Enquiry,3,15,Large Business,Female,4,5,Deluxe,4,Married,3,1,1,1,3,Manager,23906
203367,0,35,Company Invited,2,18,Salaried,Male,3,5,Deluxe,4,Divorced,6,0,5,0,2,Manager,23168
202529,0,57,Self Enquiry,1,14,Salaried,Male,3,6,Standard,3,Single,6,0,2,0,1,Senior Manager,25938
200342,0,31,Self Enquiry,1,13,Small Business,Female,2,3,Standard,3,Single,2,1,4,1,1,Senior Manager,22143
201117,0,34,Self Enquiry,1,6,Salaried,Male,2,3,Deluxe,3,Married,1,0,4,1,0,Manager,20484
201739,0,36,Self Enquiry,1,12,Salaried,Male,2,3,Basic,3,Married,1,0,5,1,1,Executive,18210
202949,0,27,Self Enquiry,1,13,Salaried,Female,4,4,Basic,3,Divorced,3,1,2,0,1,Executive,21337
204041,1,20,Self Enquiry,3,29,Small Business,Male,3,4,Basic,3,Single,3,1,1,1,1,Executive,20353
201767,0,35,Self Enquiry,3,22,Small Business,Male,3,3,Standard,4,Married,1,0,1,1,1,Senior Manager,23020
204609,1,38,Self Enquiry,3,7,Salaried,Male,3,5,Standard,3,Married,7,0,1,1,2,Senior Manager,29287
201083,1,40,Self Enquiry,1,15,Salaried,Male,2,3,Basic,5,Single,4,0,1,1,1,Executive,17018
200042,1,26,Self Enquiry,1,31,Salaried,Male,2,5,Basic,3,Single,2,0,2,1,1,Executive,17293
200199,0,38,Self Enquiry,1,35,Large Business,Male,2,3,Deluxe,3,Divorced,4,0,2,0,1,Manager,21261
200812,0,43,Company Invited,1,33,Salaried,Female,2,3,Standard,5,Divorced,1,0,4,0,0,Senior Manager,25820
200895,0,31,Self Enquiry,1,17,Small Business,Male,3,3,Deluxe,5,Divorced,2,1,2,0,2,Manager,21833
201484,1,28,Self Enquiry,1,30,Salaried,Male,2,4,Basic,3,Single,6,1,1,0,0,Executive,17028
201199,0,36,Self Enquiry,1,32,Salaried,Male,3,3,Deluxe,3,Married,7,0,3,1,0,Manager,20347
203178,0,23,Self Enquiry,1,15,Salaried,Male,4,6,Basic,5,Divorced,3,0,2,1,1,Executive,21129
202602,0,41,Self Enquiry,3,11,Small Business,Male,4,5,Standard,3,Divorced,2,0,2,1,1,Senior Manager,29533
204797,0,34,Self Enquiry,1,16,Small Business,Male,3,4,Basic,3,Married,2,0,1,0,2,Executive,21459
203384,1,40,Self Enquiry,1,30,Small Business,Male,4,4,Basic,5,Single,2,0,3,0,3,Executive,22582
200512,0,27,Self Enquiry,1,9,Small Business,Male,2,4,Basic,3,Single,1,0,2,0,0,Executive,17045
204492,0,39,Company Invited,1,9,Salaried,Female,4,2,Deluxe,5,Single,8,1,1,0,1,Manager,24658
200040,0,35,Self Enquiry,1,10,Salaried,Male,3,3,Basic,3,Married,2,0,4,0,0,Executive,16951
203663,0,30,Self Enquiry,1,16,Small Business,Female,3,4,Basic,3,Married,2,0,5,1,2,Executive,21652
201377,0,49,Company Invited,1,8,Salaried,Male,2,3,King,3,Married,4,0,3,1,0,VP,34161
200012,0,31,Self Enquiry,1,32,Salaried,Male,2,3,Basic,3,Married,2,0,3,0,1,Executive,17911
202590,0,31,Self Enquiry,1,9,Small Business,Male,3,5,Basic,3,Single,2,0,4,0,1,Executive,21398
201782,0,31,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Married,1,1,4,1,1,Executive,17695
202965,0,28,Company Invited,3,10,Small Business,Female,4,3,Deluxe,3,Married,3,1,2,1,3,Manager,23325
202047,0,37,Self Enquiry,1,16,Salaried,Female,2,3,Basic,5,Married,1,1,3,1,0,Executive,17782
203605,0,39,Self Enquiry,1,9,Small Business,Female,3,5,Standard,3,Married,5,1,5,1,2,Senior Manager,26434
202666,0,38,Company Invited,1,18,Salaried,Male,3,4,Standard,3,Married,3,1,3,0,2,Senior Manager,30863
203627,0,37,Self Enquiry,1,10,Salaried,Male,4,2,Deluxe,5,Married,8,0,1,1,3,Manager,25520
202816,0,36,Self Enquiry,1,16,Salaried,Male,4,5,Deluxe,4,Single,2,0,2,1,3,Manager,25218
203838,0,33,Self Enquiry,1,12,Salaried,Male,3,5,Deluxe,3,Single,2,0,1,0,2,Manager,28357
200484,0,31,Self Enquiry,3,12,Small Business,Male,3,2,Deluxe,3,Married,5,0,5,1,2,Manager,20460
204639,1,36,Self Enquiry,1,21,Salaried,Male,3,5,Basic,4,Married,3,1,5,1,2,Executive,22421
200996,0,27,Self Enquiry,3,16,Small Business,Female,3,4,Deluxe,3,Divorced,2,1,3,1,2,Manager,20769
200538,0,41,Self Enquiry,2,6,Salaried,Male,2,4,King,3,Divorced,2,0,2,1,1,VP,34189
203897,0,37,Self Enquiry,3,18,Small Business,Female,4,5,Deluxe,3,Married,6,0,1,1,2,Manager,25330
202414,1,28,Self Enquiry,1,13,Salaried,Male,3,3,Basic,5,Single,4,1,3,0,2,Executive,21674
200207,0,36,Company Invited,1,24,Small Business,Female,3,3,Basic,3,Single,2,0,3,1,2,Executive,17153
204283,0,32,Self Enquiry,1,16,Salaried,Male,3,5,Basic,4,Single,2,1,3,1,1,Executive,21335
203745,0,59,Company Invited,3,9,Small Business,Male,3,4,Super Deluxe,4,Married,6,0,4,1,1,AVP,21383
203427,0,35,Self Enquiry,1,9,Large Business,Female,4,4,Deluxe,3,Single,3,0,5,1,2,Manager,25365
202683,1,33,Self Enquiry,1,7,Salaried,Male,4,5,Basic,3,Single,2,1,5,1,1,Executive,22408
203963,0,36,Self Enquiry,1,15,Salaried,Male,3,2,Basic,3,Married,3,0,5,1,2,Executive,20947
204350,1,34,Self Enquiry,1,17,Small Business,Male,3,6,Basic,3,Married,2,0,5,0,1,Executive,22086
204637,0,47,Self Enquiry,1,14,Small Business,Male,4,4,Standard,3,Married,8,0,1,1,2,Senior Manager,29523
202544,1,38,Self Enquiry,2,13,Salaried,Male,4,4,Basic,5,Married,6,1,2,1,1,Executive,20751
202584,1,33,Self Enquiry,1,16,Small Business,Female,3,4,Basic,5,Single,2,0,4,1,2,Executive,22878
202461,0,23,Company Invited,1,23,Small Business,Male,4,3,Basic,3,Married,3,1,3,0,1,Executive,21613
204264,0,43,Self Enquiry,2,9,Large Business,Male,3,4,Basic,3,Married,2,1,4,1,2,Executive,21374
200257,0,40,Self Enquiry,1,8,Small Business,Male,2,3,King,3,Married,1,0,5,0,0,VP,34436
201403,0,39,Self Enquiry,3,21,Small Business,Male,3,3,Super Deluxe,5,Single,1,0,1,1,2,AVP,28341
200476,0,24,Self Enquiry,1,23,Salaried,Male,3,4,Basic,4,Divorced,2,0,3,1,1,Executive,17127
200986,0,39,Self Enquiry,3,27,Salaried,Male,2,4,Deluxe,3,Divorced,4,1,1,0,1,Manager,21120
204602,1,20,Self Enquiry,3,28,Salaried,Male,3,5,Basic,4,Single,3,1,1,1,2,Executive,20799
